Date,Open,High,Low,Close,Volume
2015-01-02,192.44330250299507,193.2441478845517,189.36877876283557,190.73114013671875,787500
2015-01-05,189.9487130915453,193.52030996139024,189.67255514669722,192.2960205078125,1260800
2015-01-06,192.3880274511782,195.1495780844487,190.39050751196262,191.8541259765625,1195400
2015-01-07,193.50187424183156,198.08604472000866,192.8022723704006,197.68101501464844,1163200
2015-01-08,199.01571677865837,200.7186783694682,197.92029960850218,199.9362335205078,1665200
2015-01-09,200.19405716355234,200.801601827228,199.07102516559777,199.4484405517578,741000
2015-01-12,200.44256909922535,200.60825541083335,196.85255855464385,197.59817504882812,720800
2015-01-13,199.91785007368912,200.89360976909572,196.07009624162473,197.5889434814453,900100
2015-01-14,196.1989366566725,198.20567044615646,195.6098065071486,196.5579376220703,730200
2015-01-15,196.65007079136964,197.2760156716469,194.4224211150092,194.50526428222656,973300
2015-01-16,193.78726297638727,197.2023735366877,192.49853061444415,196.9722442626953,921900
2015-01-20,198.88690615445853,198.88690615445853,195.2784811023327,197.79148864746094,862000
2015-01-21,196.76968754367766,198.98813664434516,196.47512943949957,198.1228485107422,751400
2015-01-22,197.9111181982792,201.59318551359604,196.24498498545387,201.49192810058594,942600
2015-01-23,201.46442115371084,202.21923805196417,200.18490264115223,200.36900329589844,613900
2015-01-26,199.85341632543486,201.63922128377283,198.61071294424883,201.5379638671875,690300
2015-01-27,200.35056466402645,201.65771145959397,198.55555891796948,200.4058074951172,749100
2015-01-28,201.64849797486704,205.21089508638073,200.3137508282413,200.61752319335938,1910500
2015-01-29,200.25846557428787,202.28360005805195,199.1538480418687,202.08108520507812,1112600
2015-01-30,201.27101084373868,201.72206917294588,195.3520940282869,195.74790954589844,1352300
2015-02-02,195.9136503025202,197.819113339435,193.88851555142122,197.7546844482422,1069900
2015-02-03,198.14135737782803,198.93300285183878,192.38812400448808,196.1898651123047,1707300
2015-02-04,195.54540566427494,196.78810914430622,193.9161008032235,194.081787109375,1683800
2015-02-05,195.58223740927048,200.0191218025286,195.4625657111083,198.70278930664062,2398800
2015-02-06,203.41587816126304,207.1715898610082,201.3631288265562,205.0543975830078,2099300
2015-02-09,203.45265350987216,203.6367540846038,198.62913979445156,200.91201782226562,1764900
2015-02-10,202.58740666036948,205.19247175954908,201.5748322239476,204.76902770996094,1234100
2015-02-11,204.0141883418106,207.11632615438884,203.73803043107645,205.947265625,1032000
2015-02-12,207.11628647094568,207.11628647094568,205.22922416279377,206.90457153320312,680600
2015-02-13,205.97484139174955,207.0978730511215,204.88863827142347,207.01502990722656,583900
