Date,Open,High,Low,Close,Volume
2022-01-03,127.94405539516264,128.496529244824,126.16466352148971,127.52791595458984,2309117
2022-01-04,128.05890896649444,130.0535533136647,127.73602466068499,129.3145294189453,3016551
2022-01-05,127.0902548138696,130.42661177288343,126.99698645692024,128.78355407714844,3531070
2022-01-06,129.7808477186989,130.06784133160167,127.38440260327553,127.71446228027344,2996458
2022-01-07,127.80773791521754,129.50103699108902,127.15482020692058,129.11358642578125,3349039
2022-01-10,128.7548416844512,129.027484331007,126.83912838100554,127.29114532470703,2772328
2022-01-11,127.71450196078038,128.82661237678465,126.58085195905176,128.4176483154297,2707983
2022-01-12,128.43196227509014,129.156634912523,128.13778006662665,128.73330688476562,2067286
2022-01-13,129.06336085230978,130.1109046448386,128.45348300894818,129.8813018798828,2505261
2022-01-14,129.7665404925831,129.7665404925831,127.47772703056984,128.24545288085938,2734176
2022-01-18,127.84361763547626,128.10908478312325,126.40144778039884,127.91535949707031,2883078
2022-01-19,129.02745098852668,129.77364996685986,127.4489602003424,128.058837890625,2354446
2022-01-20,128.13060324691656,128.58980874583344,124.34939229882096,124.53594207763672,3369491
2022-01-21,124.41400801773827,126.2938573440297,123.81130553497863,123.87588500976562,4161004
2022-01-24,123.30905329559783,124.27767989477074,121.13503489054375,123.9834976196289,5635193
2022-01-25,124.5072827793358,125.24629348114249,120.54669660632997,124.66513061523438,6041116
2022-01-26,125.04538688590097,125.74135759576687,120.68299973774235,121.47225189208984,5274360
2022-01-27,121.32876699353407,123.49561002292269,120.85522345967074,122.08931732177734,3328229
2022-01-28,120.81934380464958,121.07764860555706,115.18699760397253,117.0237808227539,7441034
2022-01-31,116.73674904676066,119.31256834260552,115.94033460054236,119.11884307861328,6088118
2022-02-01,118.81035433124391,120.51082937467847,118.21484042104807,120.13055419921875,3573528
2022-02-02,120.39601050264883,121.43637885765744,118.96101605602432,119.57805633544922,3816795
2022-02-03,119.29105152875799,119.62827362090448,117.74124929118484,117.94932556152344,3120005
2022-02-04,117.51881680338236,118.20043637673409,114.87124275826606,115.32327270507812,4839614
2022-02-07,115.33764006882862,116.45693875950293,114.80669270437583,115.63898468017578,2919556
2022-02-08,115.82554033201228,117.0309319324598,115.02912579195538,116.5286865234375,2839184
2022-02-09,117.34665036419904,117.85607131100208,116.18429854701081,117.41121673583984,2563746
2022-02-10,116.2416880287466,116.8013373790519,114.09637206622766,114.61296844482422,4345307
2022-02-11,114.91433154859327,115.9475244720274,113.9385425966738,114.46949005126953,4344709
2022-02-14,114.33314194562328,114.50535383957212,111.47034180621449,113.3717041015625,5542742
2022-02-15,113.88114648284336,114.13945127851046,112.10892967976334,112.89100646972656,3989617
2022-02-16,112.64704769616493,113.36454498205097,110.57347320732998,111.66407012939453,5346120
2022-02-17,109.28068993901128,109.72983813317072,107.56378399888715,107.67969512939453,7424409
2022-02-18,107.36093411219031,108.45482839558736,106.66548059542954,106.94076538085938,6002485
2022-02-22,107.36094156379215,107.5855189668255,105.68025991154518,106.31051635742188,5392884
2022-02-23,106.31050314510411,106.73067185337894,104.41248918453495,104.59359741210938,4600534
2022-02-24,102.94189985551797,104.23863701962577,101.23223879667437,104.10099792480469,7304092
2022-02-25,104.61532371171481,109.93990385922044,104.5718545676045,109.03436279296875,8052309
2022-02-28,108.15057331691432,108.39687867481643,106.3105114654593,107.68693542480469,5041499
2022-03-01,107.6362088610583,107.95496276669948,104.4269748933356,104.86163330078125,3963424
2022-03-02,105.48464197190732,107.48407720307902,104.9847864692501,106.6509780883789,4466582
2022-03-03,107.5927690671135,108.65768404301214,106.86833603149161,107.43339538574219,4549823
2022-03-04,105.88309662996461,106.99148064299585,105.57883240767988,106.2960205078125,3869299
